2023/01/18;12:24:31;54.94;54.00;100.00
2023/01/18;12:24:33;54.94;54.00;-22.40
2023/01/18;12:24:34;54.56;54.00;100.00
2023/01/18;12:24:36;54.56;54.00;-11.38
2023/01/18;12:24:37;54.25;54.00;100.00
2023/01/18;12:24:38;54.00;54.00;100.00
2023/01/18;12:24:40;54.00;54.00;5.45
2023/01/18;12:24:41;53.81;54.00;86.11
2023/01/18;12:24:43;53.81;54.00;11.15
2023/01/18;12:24:44;53.69;33.00;-100.00
2023/01/18;12:24:46;53.69;33.00;-100.00
2023/01/18;12:24:47;53.81;33.00;-100.00
2023/01/18;12:24:48;53.81;33.00;-100.00
2023/01/18;12:24:50;53.50;33.00;-100.00
2023/01/18;12:24:51;53.50;33.00;-100.00
2023/01/18;12:24:53;53.00;33.00;-100.00
2023/01/18;12:24:54;53.00;33.00;-100.00
2023/01/18;12:24:55;52.38;33.00;-100.00
2023/01/18;12:24:57;52.38;33.00;-100.00
2023/01/18;12:24:58;51.69;33.00;-100.00
2023/01/18;12:25:00;51.69;33.00;-100.00
2023/01/18;12:25:01;51.00;33.00;-100.00
2023/01/18;12:25:02;50.31;33.00;-100.00
2023/01/18;12:25:04;50.31;33.00;-100.00
2023/01/18;12:25:05;49.62;33.00;-100.00
2023/01/18;12:25:07;49.62;33.00;-100.00
2023/01/18;12:25:08;48.88;33.00;-100.00
2023/01/18;12:25:09;48.88;33.00;-100.00
2023/01/18;12:25:11;48.12;33.00;-100.00
2023/01/18;12:25:12;48.12;33.00;-100.00
2023/01/18;12:25:14;47.44;33.00;-100.00
2023/01/18;12:25:15;47.44;33.00;-100.00
2023/01/18;12:25:16;46.69;33.00;-100.00
2023/01/18;12:25:18;46.69;33.00;-100.00
2023/01/18;12:25:19;46.00;33.00;-100.00
2023/01/18;12:25:21;46.00;33.00;-100.00
2023/01/18;12:25:22;45.31;33.00;-100.00
2023/01/18;12:25:23;44.69;33.00;-100.00
2023/01/18;12:25:25;44.69;33.00;-100.00
2023/01/18;12:25:26;44.06;25.00;-100.00
2023/01/18;12:25:28;44.06;25.00;-100.00
2023/01/18;12:25:29;43.44;25.00;-100.00
2023/01/18;12:25:30;43.44;25.00;-100.00
2023/01/18;12:25:32;42.75;25.00;-100.00
2023/01/18;12:25:33;42.75;25.00;-100.00
2023/01/18;12:25:35;42.19;25.00;-100.00
2023/01/18;12:25:36;42.19;25.00;-100.00
2023/01/18;12:25:37;41.56;25.00;-100.00
2023/01/18;12:25:39;41.56;25.00;-100.00
2023/01/18;12:25:40;41.00;25.00;-100.00
2023/01/18;12:25:42;41.00;25.00;-100.00
